32.5476460,-86.4555340
32.5535890,-86.4607750
32.5470380,-86.4552750
32.5514710,-86.4596530
32.4932990,-86.4122010
32.4935470,-86.4123810
32.4936790,-86.4124630
32.4949880,-86.4133630
32.4968000,-86.4145900
32.4977400,-86.4152360
32.5002390,-86.4169260
32.5005430,-86.4171390
32.5015450,-86.4178200
32.5016780,-86.4178990
32.5030740,-86.4188390
32.5050300,-86.4201650
32.5059040,-86.4207680
32.5065800,-86.4212640
32.5070640,-86.4216390
32.5075400,-86.4220230
32.5081290,-86.4225170
32.5085940,-86.4229240
32.5091660,-86.4234470
32.5096160,-86.4238730
32.5100580,-86.4243110
32.5106000,-86.4248740
32.5109720,-86.4252750
32.5114460,-86.4258080
32.5123820,-86.4268750
32.5126360,-86.4271740
32.5131870,-86.4278090
32.5143610,-86.4291550
32.5173660,-86.4326010
32.5214450,-86.4372770
32.5221730,-86.4381000
32.5226050,-86.4385630
32.5229360,-86.4388920
32.5232760,-86.4392080
32.5236150,-86.4395110
32.5240910,-86.4399100
32.5247010,-86.4403710
32.5252020,-86.4407190
32.5257120,-86.4410440
32.5261020,-86.4412730
32.5266290,-86.4415570
32.5271660,-86.4418190
32.5281840,-86.4422770
32.5307940,-86.4434360
32.5319450,-86.4439470
32.5327240,-86.4442920
32.5346810,-86.4451680
32.5353520,-86.4454840
32.5357910,-86.4457050
32.5360140,-86.4458170
32.5366700,-86.4461710
32.5371930,-86.4464690
32.5377090,-86.4467760
32.5383470,-86.4471690
32.5388490,-86.4474980
32.5394130,-86.4478860
32.5399630,-86.4482860
32.5405150,-86.4486990
32.5410550,-86.4491220
32.5415920,-86.4495660
32.5418940,-86.4498310
32.5421150,-86.4500240
32.5426360,-86.4504940
32.5435950,-86.4514120
32.5436450,-86.4514620
32.5444230,-86.4522450
32.5469880,-86.4548750
32.5470920,-86.4549880
32.5473090,-86.4551970
32.5479390,-86.4558340
32.5508740,-86.4588270
32.5512190,-86.4591430
32.5515710,-86.4594430
32.5520560,-86.4598190
32.5523010,-86.4600000
32.5526810,-86.4602570
32.5529370,-86.4604160
32.5533230,-86.4606400
32.5541440,-86.4610470
32.5546170,-86.4612680
32.5550450,-86.4614370
32.5553940,-86.4615570
32.5558160,-86.4616860
32.5566630,-86.4619140
32.5605330,-86.4629310
32.5626440,-86.4634920
32.5641180,-86.4639020
32.5648180,-86.4641030
32.5650260,-86.4641670
32.5654430,-86.4642870
32.5672760,-86.4648480
32.5674110,-86.4648940
32.5691590,-86.4654360
32.5698670,-86.4656720
32.5712710,-86.4661260
32.5723830,-86.4665010
32.5732130,-86.4668040
32.5739680,-86.4670970
32.5747900,-86.4674350
32.5756790,-86.4678220
32.5764900,-86.4681990
32.5773620,-86.4686220
32.5792310,-86.4695680
32.5805180,-86.4702180
32.5812340,-86.4705810
32.5826110,-86.4712760
32.5888890,-86.4744400
32.5903560,-86.4751740
32.5906900,-86.4753410
32.5912960,-86.4756330
32.5917010,-86.4758200
32.5923150,-86.4760810
32.5929330,-86.4763320
32.5935550,-86.4765640
32.5943130,-86.4768270
32.5949460,-86.4770260
32.5956530,-86.4772330
32.5963660,-86.4774180
32.5966490,-86.4774830
