33.6173627,-85.7274272
33.6179830,-85.7194030
33.6118243,-85.7809944
33.6110146,-85.7902104
33.6182120,-85.7191030
33.6176350,-85.7270238
33.6050446,-85.8356960
33.6050225,-85.8317634
33.6050154,-85.8281326
33.6052345,-85.8341554
33.6052155,-85.8267588
33.6106347,-85.7909738
33.6115304,-85.7809127
33.5860040,-85.8755690
33.5861250,-85.8752140
33.5865040,-85.8742630
33.5877660,-85.8714530
33.5884130,-85.8700400
33.5890350,-85.8686500
33.5896590,-85.8672730
33.5899690,-85.8665870
33.5911750,-85.8639210
33.5918640,-85.8623960
33.5924250,-85.8611550
33.5925050,-85.8609780
33.5925660,-85.8608430
33.5933310,-85.8591500
33.5933870,-85.8590260
33.5941590,-85.8573180
33.5943270,-85.8569460
33.5945970,-85.8564090
33.5946810,-85.8562410
33.5949430,-85.8557210
33.5950170,-85.8555730
33.5952270,-85.8551990
33.5955150,-85.8546850
33.5960500,-85.8538130
33.5967030,-85.8528050
33.5974260,-85.8516890
33.5975780,-85.8514550
33.5997670,-85.8480760
33.6007660,-85.8465340
33.6029820,-85.8431300
33.6035260,-85.8422670
33.6037770,-85.8418110
33.6038539,-85.8416825
33.6042388,-85.8407735
33.6044280,-85.8402060
33.6048620,-85.8383700
33.6049950,-85.8373290
33.6050510,-85.8362770
33.6050280,-85.8288160
33.6050150,-85.8250860
33.6050160,-85.8246940
33.6050040,-85.8214140
33.6050130,-85.8197890
33.6050410,-85.8187250
33.6050630,-85.8181110
33.6050800,-85.8176570
33.6051360,-85.8165870
33.6051600,-85.8162650
33.6052180,-85.8155040
33.6053090,-85.8144280
33.6054800,-85.8128050
33.6056980,-85.8111730
33.6059410,-85.8095900
33.6062360,-85.8079720
33.6065750,-85.8063520
33.6069530,-85.8047340
33.6073500,-85.8032180
33.6079430,-85.8011160
33.6081800,-85.8002750
33.6094540,-85.7957930
33.6098700,-85.7942820
33.6102490,-85.7927390
33.6104840,-85.7916980
33.6105647,-85.7912979
33.6111190,-85.7879040
33.6112570,-85.7868160
33.6113043,-85.7862128
33.6114201,-85.7846691
33.6115094,-85.7797654
33.6114794,-85.7787427
33.6113894,-85.7773215
33.6112375,-85.7756699
33.6111355,-85.7746592
33.6110076,-85.7734517
33.6107740,-85.7709390
33.6107470,-85.7706690
33.6106160,-85.7693440
33.6105380,-85.7682840
33.6104850,-85.7672130
33.6104610,-85.7655690
33.6104890,-85.7638940
33.6105850,-85.7622120
33.6107500,-85.7604990
33.6107560,-85.7604530
33.6109630,-85.7588940
33.6111440,-85.7578160
33.6114610,-85.7561930
33.6115990,-85.7556070
33.6118340,-85.7546050
33.6121910,-85.7532740
33.6122520,-85.7530480
33.6132880,-85.7491050
33.6137790,-85.7472730
33.6141370,-85.7459360
33.6148220,-85.7433270
33.6151400,-85.7421190
33.6153090,-85.7414740
33.6156800,-85.7399870
33.6158210,-85.7393460
33.6160100,-85.7384910
33.6163030,-85.7369850
33.6165620,-85.7354730
33.6165930,-85.7352650
33.6168022,-85.7337972
33.6169891,-85.7322388
33.6170220,-85.7319620
33.6171440,-85.7307400
33.6172640,-85.7292050
33.6174450,-85.7262772
33.6174910,-85.7257659
33.6175510,-85.7247816
33.6176532,-85.7234878
33.6178014,-85.7214988
33.6183570,-85.7143360
33.6185130,-85.7122180
33.6187330,-85.7091400
33.6187940,-85.7081130
33.6188010,-85.7070940
33.6187630,-85.7060410
33.6186800,-85.7049670
33.6185400,-85.7039090
33.6183240,-85.7028594
33.6179914,-85.7013252
33.6177882,-85.7003832
33.6166810,-85.6951160
33.6163460,-85.6935830
33.5860480,-85.8760840
33.5863770,-85.8751140
33.5867740,-85.8741650
33.5873970,-85.8727710
33.5898750,-85.8673000
33.5901250,-85.8667460
33.5914170,-85.8638770
33.5915960,-85.8634780
33.5925980,-85.8612670
33.5926760,-85.8610960
33.5927290,-85.8609770
33.5935130,-85.8592480
33.5940160,-85.8581380
33.5941290,-85.8578880
33.5947750,-85.8565000
33.5947920,-85.8564670
33.5952470,-85.8555910
33.5954680,-85.8551990
33.5957530,-85.8546930
33.5962900,-85.8538200
33.5975960,-85.8518040
33.5977340,-85.8515910
33.5979520,-85.8512540
33.5983780,-85.8506010
33.5996094,-85.8486795
33.5998968,-85.8482389
33.6029301,-85.8435434
33.6037680,-85.8422540
33.6041156,-85.8415099
33.6044929,-85.8406380
33.6046620,-85.8401310
33.6048213,-85.8395196
33.6050670,-85.8383820
33.6051970,-85.8373600
33.6052370,-85.8368450
33.6052630,-85.8358120
33.6052230,-85.8250440
33.6052140,-85.8221920
33.6052220,-85.8206180
33.6052750,-85.8190430
33.6053290,-85.8181550
33.6053710,-85.8174710
33.6054620,-85.8162810
33.6054910,-85.8159050
33.6056660,-85.8143530
33.6058750,-85.8128100
33.6061240,-85.8112450
33.6063929,-85.8096875
33.6067350,-85.8080675
33.6071087,-85.8065450
33.6075476,-85.8048650
33.6085390,-85.8011680
33.6098310,-85.7961810
33.6101930,-85.7946660
33.6105180,-85.7931310
33.6108110,-85.7916090
33.6109286,-85.7907818
33.6113525,-85.7877042
33.6115424,-85.7859613
33.6116384,-85.7847946
33.6117343,-85.7833878
33.6118283,-85.7805238
33.6118343,-85.7798252
33.6118270,-85.7786890
33.6117680,-85.7768020
33.6116750,-85.7752320
33.6116410,-85.7747210
33.6115220,-85.7729040
33.6114690,-85.7721050
33.6113650,-85.7706510
33.6113570,-85.7705440
33.6111450,-85.7673990
33.6110680,-85.7658200
33.6110340,-85.7642450
33.6110630,-85.7626730
33.6111420,-85.7611060
33.6112040,-85.7604270
33.6112860,-85.7595270
33.6114750,-85.7579720
33.6117200,-85.7564290
33.6118800,-85.7556050
33.6119200,-85.7554000
33.6121380,-85.7543750
33.6123840,-85.7533580
33.6139910,-85.7472700
33.6143580,-85.7458910
33.6147450,-85.7443970
33.6149810,-85.7435060
33.6152950,-85.7423200
33.6155390,-85.7414000
33.6159040,-85.7398900
33.6160510,-85.7392230
33.6162400,-85.7383680
33.6165380,-85.7368420
33.6167940,-85.7352990
33.6168110,-85.7351820
33.6170346,-85.7336810
33.6172059,-85.7321009
33.6172310,-85.7319600
