33.9695620,-86.5882510
34.0331590,-86.5749500
34.0387240,-86.5757580
34.1753800,-86.4619740
34.1437000,-86.4912270
33.8265590,-86.6685880
34.1469250,-86.4893360
34.0854250,-86.5397160
34.1547790,-86.4833050
34.1538080,-86.4840950
33.8867050,-86.6420700
33.8106020,-86.6749600
34.1328980,-86.4979070
34.1444520,-86.4907970
34.1465860,-86.4895420
34.1638400,-86.4741490
34.1568250,-86.4815890
34.1481270,-86.4885550
34.1471270,-86.4892130
34.1460040,-86.4898850
33.9626600,-86.5882550
33.9836590,-86.5873510
34.1684350,-86.4713330
33.9429900,-86.5890020
33.9461330,-86.5856800
34.1419980,-86.4922230
33.8731640,-86.6555670
33.9507390,-86.5853960
34.0325930,-86.5748680
33.8481340,-86.6613590
33.8908300,-86.6394170
34.0644680,-86.5633960
33.9484160,-86.5852590
33.9765310,-86.5887980
34.1338460,-86.4972310
34.0881070,-86.5365540
34.0883520,-86.5362720
34.2030320,-86.4373460
34.2053840,-86.4340180
34.1309780,-86.4993070
34.0307650,-86.5745730
33.9406590,-86.5921160
34.1034060,-86.5199360
33.8395300,-86.6649140
33.8387600,-86.6648130
33.9624710,-86.5882290
33.8803100,-86.6483300
33.8906900,-86.6394780
33.8912060,-86.6392540
34.0333670,-86.5749760
34.0322720,-86.5748160
34.0470030,-86.5769690
34.1403260,-86.4932020
34.1393970,-86.4937410
33.8309560,-86.6683350
34.1036210,-86.5197240
34.2012920,-86.4393790
33.8763230,-86.6539790
34.1499060,-86.4872390
34.1510500,-86.4863160
34.1609170,-86.4757270
34.1556360,-86.4826200
34.1909350,-86.4480630
33.9774240,-86.5886210
33.9022170,-86.6264500
34.2021000,-86.4384830
34.0821770,-86.5442130
33.7989620,-86.6853480
33.8003680,-86.6839380
33.7998650,-86.6844690
33.9775540,-86.5885910
33.8463400,-86.6623090
34.1557790,-86.4824990
33.8922710,-86.6387950
34.0707080,-86.5574760
34.1770030,-86.4597180
34.1475820,-86.4889210
34.0795730,-86.5476480
34.1014290,-86.5219200
33.8674840,-86.6562030
33.8310460,-86.6683000
33.8245730,-86.6683120
34.0292010,-86.5742470
34.0059160,-86.5807960
33.9223230,-86.6067780
33.9355060,-86.5981820
33.8062750,-86.6783720
33.8500270,-86.6604910
33.8403010,-86.6650080
33.8757180,-86.6543700
33.9453470,-86.5862540
33.9537720,-86.5865790
33.8024630,-86.6817450
33.9063580,-86.6175100
33.8982470,-86.6339400
33.8643990,-86.6555390
34.0294070,-86.5742820
34.0296200,-86.5743400
34.0298750,-86.5744000
34.0303320,-86.5744950
34.0312600,-86.5746600
34.0320500,-86.5747800
34.0325500,-86.5748620
34.0332630,-86.5749650
34.0334820,-86.5749990
34.0345560,-86.5751550
34.0350110,-86.5752270
34.0352240,-86.5752560
34.0355730,-86.5752950
34.0363530,-86.5754130
34.0367020,-86.5754590
34.0369250,-86.5754880
34.0377150,-86.5756090
34.0391550,-86.5758210
34.0398800,-86.5759220
34.0409820,-86.5760930
34.0410250,-86.5760990
34.0423470,-86.5762890
34.0437890,-86.5765040
34.0452520,-86.5767100
34.0461300,-86.5768430
34.0466660,-86.5769240
34.0475290,-86.5770380
34.0478690,-86.5770700
34.0478890,-86.5770720
34.0481060,-86.5770810
34.0482510,-86.5770810
34.0484680,-86.5770740
34.0486120,-86.5770630
34.0488990,-86.5770250
34.0491120,-86.5769820
34.0492530,-86.5769480
34.0496040,-86.5768440
34.0498800,-86.5767430
34.0500160,-86.5766870
34.0503520,-86.5765320
34.0505500,-86.5764260
34.0508050,-86.5762610
34.0509890,-86.5761230
34.0511690,-86.5759760
34.0515170,-86.5756610
34.0518030,-86.5753930
34.0518540,-86.5753400
34.0520310,-86.5751790
34.0532230,-86.5740440
34.0535970,-86.5736910
34.0583300,-86.5692180
34.0594680,-86.5681300
34.0628590,-86.5649160
34.0641210,-86.5637240
34.0651280,-86.5627730
34.0673870,-86.5606180
34.0684760,-86.5595920
34.0696600,-86.5584670
34.0714040,-86.5568180
34.0720330,-86.5562230
34.0727200,-86.5555690
34.0737050,-86.5546310
34.0740600,-86.5542760
34.0744970,-86.5538200
34.0751390,-86.5531270
34.0755410,-86.5526770
34.0759750,-86.5521620
34.0766300,-86.5513450
34.0773980,-86.5503800
34.0797660,-86.5474050
34.0802280,-86.5468210
34.0807130,-86.5461850
34.0817700,-86.5447530
34.0821590,-86.5442380
34.0824460,-86.5438450
34.0839190,-86.5418050
34.0840100,-86.5416740
34.0841980,-86.5413780
34.0844300,-86.5410510
34.0845250,-86.5409310
34.0849400,-86.5403470
34.0852320,-86.5399620
34.0858300,-86.5392010
34.0860750,-86.5388970
34.0863480,-86.5385650
34.0867620,-86.5380980
34.0869170,-86.5379080
34.0885090,-86.5361030
34.0886660,-86.5359140
34.0887210,-86.5358610
34.0888220,-86.5357480
34.0889210,-86.5356290
34.0890300,-86.5355060
34.0904910,-86.5338440
34.0910190,-86.5332490
34.0931260,-86.5308500
34.0941830,-86.5296510
34.0944420,-86.5293500
34.0952310,-86.5284570
34.0960590,-86.5275120
34.0964990,-86.5270100
34.0972520,-86.5261880
34.0976860,-86.5257220
34.0984520,-86.5249360
34.0984970,-86.5248910
34.0991180,-86.5242640
34.0993910,-86.5239770
34.1002260,-86.5231360
34.1002440,-86.5231170
34.1005040,-86.5228510
34.1030540,-86.5202840
34.1037290,-86.5196040
34.1039500,-86.5193820
34.1040350,-86.5193060
34.1040630,-86.5192810
34.1044630,-86.5188890
34.1046590,-86.5186950
34.1050680,-86.5183200
34.1051870,-86.5182240
34.1054210,-86.5180130
34.1059010,-86.5176010
34.1060170,-86.5174900
34.1066310,-86.5169980
34.1072520,-86.5165230
34.1078390,-86.5160940
34.1080510,-86.5159400
34.1090490,-86.5152180
34.1092530,-86.5150660
34.1101940,-86.5143890
34.1103950,-86.5142380
34.1106260,-86.5140750
34.1108810,-86.5138930
34.1111930,-86.5136560
34.1114320,-86.5134820
34.1149910,-86.5108930
34.1156420,-86.5104180
34.1158330,-86.5102910
34.1172350,-86.5092740
34.1179480,-86.5087560
34.1182460,-86.5085330
34.1184130,-86.5084140
34.1187080,-86.5082180
34.1191750,-86.5078790
34.1199690,-86.5073020
34.1202810,-86.5070620
34.1214200,-86.5062420
34.1215380,-86.5061570
34.1218490,-86.5059400
34.1224730,-86.5054770
34.1249970,-86.5036510
34.1252870,-86.5034350
34.1260980,-86.5028450
34.1261210,-86.5028290
34.1270420,-86.5021660
34.1288410,-86.5008540
34.1292780,-86.5005440
34.1296040,-86.5003010
34.1299530,-86.5000420
34.1300750,-86.4999600
34.1301640,-86.4998930
34.1303160,-86.4997780
34.1307340,-86.4994870
34.1314120,-86.4989880
34.1314780,-86.4989390
34.1333340,-86.4975910
34.1340820,-86.4970650
34.1348370,-86.4965460
34.1354060,-86.4961670
34.1365580,-86.4954300
34.1375290,-86.4948350
34.1449100,-86.4905310
34.1466650,-86.4894950
34.1476920,-86.4888510
34.1478810,-86.4887290
34.1483300,-86.4884250
34.1487680,-86.4881200
34.1491360,-86.4878440
34.1496200,-86.4874680
34.1529770,-86.4847550
34.1532650,-86.4845260
34.1536230,-86.4842420
34.1545520,-86.4834930
34.1557550,-86.4825160
34.1558180,-86.4824720
34.1563010,-86.4820740
34.1565970,-86.4818120
34.1571590,-86.4812510
34.1575780,-86.4807770
34.1578300,-86.4804650
34.1582160,-86.4799460
34.1584450,-86.4796090
34.1586210,-86.4793330
34.1589140,-86.4788350
34.1594380,-86.4779160
34.1598640,-86.4771690
34.1601600,-86.4766670
34.1603400,-86.4763920
34.1604380,-86.4762620
34.1605920,-86.4760760
34.1608060,-86.4758420
34.1610400,-86.4756250
34.1611540,-86.4755370
34.1615020,-86.4752511
34.1617498,-86.4750796
34.1618960,-86.4749960
34.1621540,-86.4748530
34.1624190,-86.4747290
34.1629110,-86.4745180
