34.1714800,-88.0670620
34.1633960,-88.0624350
34.1708130,-88.0663410
34.0722260,-87.9810820
34.0713640,-87.9706790
34.0879390,-88.0038210
34.0933880,-88.0108360
34.0935800,-88.0115430
34.0884310,-88.0048830
34.1218440,-88.0495740
34.1182290,-88.0407520
34.1187820,-88.0414360
34.1217860,-88.0487520
33.9909290,-87.7810710
33.9889020,-87.7727150
33.9912880,-87.7812970
34.0146770,-87.8378120
34.0093248,-87.8307728
34.0093473,-87.8303279
34.0433816,-87.8939110
34.0388960,-87.8838831
34.0434856,-87.8934526
34.0388544,-87.8832341
34.1950770,-88.1272810
34.1633740,-88.0627350
34.1180210,-88.0402310
34.1182780,-88.0402090
34.1120220,-88.0278850
34.1121460,-88.0276230
34.1929870,-88.1182390
34.1931940,-88.1178050
34.0716530,-87.9708180
34.0724160,-87.9804250
33.9988450,-87.8067410
33.9990700,-87.8066220
34.1949840,-88.1257190
34.0463260,-87.9214500
34.0465500,-87.9210920
34.2032550,-88.1628660
34.2024740,-88.1594760
34.2021510,-88.1580740
34.2018170,-88.1566070
34.2009720,-88.1529670
34.2004680,-88.1507660
34.1982400,-88.1410760
34.1978780,-88.1394750
34.1973480,-88.1371620
34.1972010,-88.1365110
34.1970100,-88.1356670
34.1964990,-88.1334590
34.1955930,-88.1294940
34.1953260,-88.1283270
34.1952310,-88.1279290
34.1948700,-88.1263300
34.1944470,-88.1244530
34.1940490,-88.1227310
34.1934120,-88.1199320
34.1931460,-88.1187740
34.1929050,-88.1178160
34.1927010,-88.1168920
34.1923800,-88.1155160
34.1922690,-88.1150540
34.1921690,-88.1145850
34.1919130,-88.1136720
34.1917760,-88.1132130
34.1914860,-88.1123040
34.1911810,-88.1113970
34.1910780,-88.1111230
34.1910130,-88.1109490
34.1908570,-88.1104980
34.1903640,-88.1091350
34.1900360,-88.1082400
34.1893790,-88.1064390
34.1890560,-88.1055340
34.1879050,-88.1023700
34.1876540,-88.1016700
34.1868000,-88.0993240
34.1865500,-88.0986240
34.1856490,-88.0961600
34.1855420,-88.0958690
34.1850530,-88.0945020
34.1837970,-88.0910600
34.1831630,-88.0892920
34.1813340,-88.0842620
34.1805790,-88.0821670
34.1805090,-88.0819740
34.1801410,-88.0809740
34.1801080,-88.0808850
34.1787630,-88.0771720
34.1784820,-88.0764060
34.1783900,-88.0761550
34.1781300,-88.0754710
